rank,lemma,pos_kelly,pos_ud,english
1718,gift,adj,ADJ,married
1719,forbruker,n,NOUN,consumer
1720,obligatorisk,adj,ADJ,obligatory
1721,telle,v,VERB,count
1722,fyr,n,NOUN,"fire, lighthouse, furnace"
1723,pappa,n,NOUN,dad
1724,handel,n,NOUN,trade
1725,mobiltelefon,n,NOUN,mobile phone
1726,kollega,n,NOUN,colleague
1727,utgift,n,NOUN,cost
1728,beslutning,n,NOUN,decision
1729,firma,n,NOUN,company
1730,selger,n,NOUN,salesperson
1731,dagbok,n,NOUN,diary
1732,venstre,adj,ADJ,left
1733,diabetes,n,NOUN,diabetes
1734,trafikk,n,NOUN,traffic
1735,blåse,v,VERB,blow
1736,balkong,n,NOUN,balcony
1737,sikte,v,VERB,aim
1738,bake,v,VERB,bake
1739,kjøtt,n,NOUN,meat
1740,kjøkken,n,NOUN,kitchen
1741,nedenfor,prep,PREP,below
1742,hovedsak,n,NOUN,main point
1743,økologisk,adj,ADJ,organic
1744,skru,v,VERB,screw
1745,billett,n,NOUN,ticket
1746,mill.,n,NOUN,mill
1747,traktor,n,NOUN,tractor
1748,kilo,n,NOUN,kilo
1749,venne,v,VERB,turn
1750,pakke,n,NOUN,package
1751,uheldig,adj,ADJ,unlucky
1752,antagelig,adv,ADV,probably
1753,banke,v,VERB,knock
1754,ordentlig,adj,ADJ,proper
1755,russetid,n,NOUN,celebration of completion of secondary school
1756,homofil,adj,ADJ,homosexual
1757,verktøy,n,NOUN,tool
1758,øvelse,n,NOUN,exercise
1759,regelverk,n,NOUN,regulation
1760,grov,adj,ADJ,harsh
1761,bite,v,VERB,bite
1762,retningslinje,n,NOUN,guideline
1763,virkemiddel,n,NOUN,means
1764,dels,adv,ADV,partly
1765,boliger,n,NOUN,houses
1766,prate,v,VERB,talk
1767,trekk,n,NOUN,draught
1768,ledig,adj,ADJ,available
1769,høne,n,NOUN,hen
1770,karriere,n,NOUN,career
1771,adresse,n,NOUN,address
1772,fellesskap,n,NOUN,community
1773,papir,n,NOUN,paper
1774,fritidsaktivitet,n,NOUN,leisure time activity
1775,budskap,n,NOUN,message
1776,helhet,n,NOUN,entirety
1777,opptil,prep,PREP,up to
1778,stabil,adj,ADJ,stable
1779,restaurant,n,NOUN,restaurant
1780,statistikk,n,NOUN,statistic
1781,selvstendig,adj,ADJ,independent
1782,gidde,v,VERB,be bothered
1783,ordinær,adj,ADJ,ordinary
1784,stråle,v,VERB,radiate
1785,forby,v,VERB,forbid
1786,stjele,v,VERB,steal
1787,omgivelse,n,NOUN,surroundings
1788,frukt,n,NOUN,fruit
1789,forestilling,n,NOUN,act
1790,bevis,n,NOUN,proof
1791,militær,adj,ADJ,military
1792,skoletid,n,NOUN,school time
1793,original,adj,ADJ,original
1794,trives,v,VERB,enjoy oneself
1795,innspill,n,NOUN,input
1796,menneskelig,adj,ADJ,human
1797,pendle,v,VERB,commute
1798,henhold,n,NOUN,accordance
1799,parkeringsplass,n,NOUN,parking space
1800,berøre,v,VERB,relate
1801,risikere,v,VERB,risk
1802,radio,n,NOUN,radio
1803,kontakte,v,VERB,contact
1804,deltakelse,n,NOUN,participation
1805,etisk,adj,ADJ,ethical
1806,rad,n,NOUN,row
1807,presentasjon,n,NOUN,presentation
1808,fraflytting,n,NOUN,move away
1809,ovevise,v,VERB,
1810,innføring,n,NOUN,introduction
1811,fader,interj,INTERJ,God
1812,underveis,prep,PREP,during
1813,partner,n,NOUN,partner
1814,rope,v,VERB,shout
1815,utfordre,v,VERB,challenge
1816,etasje,n,NOUN,floor
1817,tilskudd,n,NOUN,supplement
1818,kapasitet,n,NOUN,capacity
1819,sikt,n,NOUN,aim
1820,omsetning,n,NOUN,turnover
1821,kø,n,NOUN,queue
1822,konkurrent,n,NOUN,competitor
1823,konkludere,v,VERB,conclude
1824,moderator,n,NOUN,moderator
1825,inspirere,v,VERB,inspire
1826,noensinne,adv,ADV,ever
1827,finanskrise,n,NOUN,financial crisis
1828,tilfeldig,adj,ADJ,accidental
1829,regle,n,NOUN,story
1830,midlertidig,adj,ADJ,temporary
1831,vestlig,adj,ADJ,Western
1832,strand,n,NOUN,beach
1833,bud,n,NOUN,messenger
1834,knuse,v,VERB,crush
1835,forsterke,v,VERB,strengthen
1836,grep,n,NOUN,grasp
1837,fastsette,v,VERB,determine
1838,legemiddel,n,NOUN,medicine
1839,administrasjon,n,NOUN,administration
1840,tilfredsstille,v,VERB,satisfy
1841,forbruk,n,NOUN,consumption
1842,ærlig,adj,ADJ,honest
1843,studie,n,NOUN,study
1844,opplegg,n,NOUN,presentation
1845,gud,n,NOUN,god
1846,ekteskap,n,NOUN,marriage
1847,sliten,adj,ADJ,worn
1848,potensial,n,NOUN,potential
1849,hobby,n,NOUN,hobby
1850,næring,n,NOUN,nutrition
1851,trend,n,NOUN,trend
1852,vellykket,adj,ADJ,successful
1853,vilkår,n,NOUN,condition
1854,guttunge,n,NOUN,lad
1855,omfang,n,NOUN,extent
1856,kreativ,adj,ADJ,creative
1857,format,n,NOUN,format
1858,beløp,n,NOUN,amount
1859,oljepris,n,NOUN,oil price
1860,kåre,v,VERB,select
1861,fortelling,n,NOUN,story
1862,ulykke,n,NOUN,accident
1863,bensinstasjon,n,NOUN,petrol station
1864,læring,n,NOUN,learning
1865,arbeidstaker,n,NOUN,employee
1866,myk,adj,ADJ,much
1867,smart,adj,ADJ,smart
1868,barnevern,n,NOUN,child protection
1869,koselig,adj,ADJ,cosy
1870,stall,n,NOUN,stable
1871,forandring,n,NOUN,change
1872,mangfold,n,NOUN,diversity
1873,tone,n,NOUN,tone
1874,liter,n,NOUN,litre
1875,strid,n,NOUN,conflict
1876,regulere,v,VERB,regulate
1877,fil,n,NOUN,file
1878,snøball,n,NOUN,snowball
1879,fenomen,n,NOUN,phenomenon
1880,skolebuss,n,NOUN,school bus
1881,hvorvidt,conj,CONJ,if
1882,langsiktig,adj,ADJ,long-term
1883,godta,v,VERB,approve
1884,ligne,v,VERB,like
1885,hemmelig,adj,ADJ,secret
1886,innse,v,VERB,acknowledge
1887,kampanje,n,NOUN,campaign
1888,pass,n,NOUN,passport
1889,unik,adj,ADJ,unique
1890,g,n,NOUN,g
1891,scene,n,NOUN,scene
1892,overskudd,n,NOUN,surplus
1893,nåværende,adj,ADJ,current
1894,russisk,adj,ADJ,Russian
1895,advare,v,VERB,warn
1896,lån,n,NOUN,loan
1897,datamaskin,n,NOUN,computer
1898,omsorg,n,NOUN,care
1899,medium,n,NOUN,medium
1900,regnskap,n,NOUN,accounts
1901,opphold,n,NOUN,stay
1902,kjekk,adj,ADJ,decent
1903,skeptisk,adj,ADJ,sceptical
1904,motiv,n,NOUN,motive
1905,skarp,adj,ADJ,sharp
1906,avgift,n,NOUN,fee
1907,vest,n,NOUN,west/vest
1908,informere,v,VERB,inform
1909,trinn,n,NOUN,step
1910,årsmøte,n,NOUN,annual meeting
1911,frøken,n,NOUN,miss
1912,betrakte,v,VERB,consider
1913,synspunkt,n,NOUN,point of view
1914,fotballbane,n,NOUN,football pitch
1915,ille,adv,ADV,ill
1916,individ,n,NOUN,individual
1917,dose,n,NOUN,dose
1918,leverandør,n,NOUN,supplier
1919,planlegging,n,NOUN,plan
1920,pedagogisk,adj,ADJ,pedagogical
1921,frist,n,NOUN,deadline
1922,blank,adj,ADJ,blank
1923,mektig,adj,ADJ,mighty
1924,lide,v,VERB,like
1925,stue,n,NOUN,lounge
1926,voks,n,NOUN,wax
1927,øy,n,NOUN,island
1928,vinterferie,n,NOUN,winter holiday
1929,nedgang,n,NOUN,decline
1930,overhode,n,NOUN,"head, chief"
1931,investere,v,VERB,invest
1932,tempo,n,NOUN,speed
1933,gråte,v,VERB,cry
1934,strekke,v,VERB,stretch
1935,utgi,v,VERB,publish
1936,speider,n,NOUN,scout
1937,statconjdsjett,n,NOUN,
1938,bot,n,NOUN,remedy
1939,juridisk,adj,ADJ,legal
1940,vert,n,NOUN,host
1941,oppfølging,n,NOUN,follow-up
1942,fat,n,NOUN,"dish, barrel"
1943,faen,n,NOUN,damn
1944,straff,n,NOUN,punishment
1945,foretrekke,v,VERB,prefer
1946,signere,v,VERB,sign
1947,blodsukker,n,NOUN,blood sugar
1948,vegne,n,NOUN,behalf
1949,sakte,adj,ADJ,quiet
1950,transport,n,NOUN,transport
1951,divisjon,n,NOUN,division
1952,mynt,n,NOUN,coin;mint
1953,overgrep,n,NOUN,abuse
1954,tidsskrift,n,NOUN,magazine
1955,lue,n,NOUN,cap
1956,ond,adj,ADJ,evil
1957,gli,v,VERB,glide
1958,storting,v,VERB,parliament
1959,forbud,n,NOUN,ban
1960,valgkamp,n,NOUN,election campaign
1961,eks,n,NOUN,ex
1962,vaksine,n,NOUN,vaccine
1963,evig,adj,ADJ,"forever, eternal"
1964,oppskrift,n,NOUN,recipe
1965,bestemt,adj,ADJ,definite
1966,vitne,n,NOUN,witness
1967,kilometer,n,NOUN,kilometre
1968,bakke,n,NOUN,hill
1969,tilknytning,n,NOUN,connection
1970,hovedsakelig,adj,ADJ,mainly
1971,spent,adj,ADJ,eager
1972,stress,n,NOUN,stress
1973,håndtere,v,VERB,handle
1974,menighet,n,NOUN,congregation
1975,variant,n,NOUN,variation
1976,gass,n,NOUN,gas
1977,dødball,n,NOUN,dead ball
1978,hjerne,n,NOUN,brain
1979,stanse,v,VERB,stop
1980,regissør,n,NOUN,stage director
1981,balanse,n,NOUN,balance
1982,fotograf,n,NOUN,photographer
1983,dyktig,adj,ADJ,clever
1984,henholdsvis,adv,ADV,relatively
1985,utbygging,n,NOUN,extension
1986,unødvendig,adj,ADJ,unnecessary
1987,ballspill,n,NOUN,ball game
1988,innsikt,n,NOUN,insight
1989,bakgård,n,NOUN,back yard
1990,nyfødt,adj,ADJ,newborn
1991,tabell,n,NOUN,table
1992,medarbeider,n,NOUN,employee
1993,senke,v,VERB,sink
1994,kosthold,n,NOUN,diet
1995,grunne,v,VERB,found
1996,støl,n,NOUN,mountain dairy farm
1997,naturligvis,adv,ADV,naturally
1998,feste,v,VERB,party
1999,opptak,n,NOUN,admission
2000,rektor,n,NOUN,rector
2001,gjennomføring,n,NOUN,completion
2002,realitet,n,NOUN,reality
2003,arbeider,n,NOUN,worker
2004,tann,n,NOUN,tooth
2005,flat,adj,ADJ,flat
2006,tilsi,v,VERB,say
2007,kopi,n,NOUN,copy
2008,begrunnelse,n,NOUN,reason
2009,nasjon,n,NOUN,nation
2010,finansiere,v,VERB,finance
2011,innflytelse,n,NOUN,influence
2012,pressemelding,n,NOUN,press release
2013,våt,adj,ADJ,wet
2014,straks,adv,ADV,immediately
2015,menneskerettighet,n,NOUN,human right
2016,hær,n,NOUN,army
2017,dans,n,NOUN,dance
2018,sans,n,NOUN,sense
2019,måltid,n,NOUN,meal
2020,kjempeflott,adj,ADJ,really great
2021,guide,n,NOUN,guide
2022,gram,n,NOUN,gram
2023,innsats,n,NOUN,effort
2024,kose,v,VERB,make cosy
2025,herifra,adv,ADV,from here
2026,blanding,n,NOUN,mixture
2027,stryke,v,VERB,iron
2028,inni,prep,PREP,inside
2029,definitiv,adj,ADJ,definitive
2030,justere,v,VERB,adjust
2031,lytte,v,VERB,listen
2032,søster,n,NOUN,sister
2033,øst,n,NOUN,East
2034,prest,n,NOUN,vicar
2035,museum,n,NOUN,museum
2036,evaluering,n,NOUN,evaluation
2037,lidelse,n,NOUN,illness
2038,brus,n,NOUN,mineral water
2039,tvers,adv,ADV,across
2040,tvert,adv,ADV,across
2041,pc,n,NOUN,pc
2042,konkurrere,v,VERB,compete
2043,uvanlig,adj,ADJ,unusual
2044,vinner,v,VERB,win
2045,ordfører,n,NOUN,chairman
2046,således,adv,ADV,so
2048,lengde,n,NOUN,length
2049,orke,v,VERB,be able to
2050,info,n,NOUN,info
2051,landbruk,n,NOUN,farm
2052,elektrisk,adj,ADJ,electrical
2053,attraktiv,adj,ADJ,attractive
2054,kjapp,n,NOUN,fast
2055,blogger,n,NOUN,blogger
2056,integrere,v,VERB,integrate
2057,tentamen,n,NOUN,all-day test
2058,takle,v,VERB,tackle
2059,hals,n,NOUN,neck
2060,oppmerksom,adj,ADJ,awareness
2061,markere,v,VERB,mark
2062,vaske,v,VERB,wash
2063,kriterium,n,NOUN,criteria
2064,tvile,v,VERB,doubt
2065,kode,n,NOUN,code
2066,tillatelse,n,NOUN,permission
2067,kvitte,v,VERB,stop
2068,operasjon,n,NOUN,operation
2069,flaske,n,NOUN,bottle
2070,nokså,adv,ADV,rather
2071,oppfylle,v,VERB,complete
2072,sparke,v,VERB,kick
2073,fremmed,adj,ADJ,stranger
2074,flyplass,n,NOUN,airport
2075,amerikaner,n,NOUN,American
2076,arena,n,NOUN,arena
2077,nordover,prep,PREP,northwards
2078,leie,v,VERB,lend
2079,brun,adj,ADJ,brown
2080,fakultet,n,NOUN,faculty
2081,brudd,n,NOUN,break
2082,ledning,n,NOUN,cord
2083,saklig,adj,ADJ,professional
2084,kødde,v,VERB,mess (with)
2085,kapital,n,NOUN,capital
2086,tonn,n,NOUN,ton
2087,sivil,adj,ADJ,civil
2088,forferdelig,adj,ADJ,awful
2089,stamme,n,NOUN,trunk;tribe
2090,lykkelig,adj,ADJ,happy
2091,late,v,VERB,let
2092,bygging,n,NOUN,building
2093,senter,n,NOUN,centre
2094,operere,v,VERB,operate
2095,irritere,v,VERB,irritate
2096,sykle,v,VERB,cycle
2097,fortid,n,NOUN,past
2098,identitet,n,NOUN,identity
2099,potensiell,adj,ADJ,potential
2100,objektiv,adj,ADJ,objective
2101,dikt,n,NOUN,poem
2102,barnefamilie,n,NOUN,family with children
2103,utbytte,n,NOUN,profit
2104,melk,n,NOUN,milk
2105,falsk,adj,ADJ,false
2106,ås,n,NOUN,hill
2107,århundre,n,NOUN,century
2108,konsentrere,v,VERB,concentrate
2109,aha,interj,INTERJ,aha
2110,fattigdom,n,NOUN,poverty
2111,stopp,n,NOUN,stop
2112,kanal,n,NOUN,channel
2113,muskel,n,NOUN,muscle
2114,venninne,n,NOUN,girlfriend
2115,tilsynelatende,adj,ADJ,apparently
2116,resultere,v,VERB,result
2117,biologisk,adj,ADJ,biology
2118,treer,n,NOUN,three
2119,spansk,adj,ADJ,Spanish
2120,moralsk,adj,ADJ,morally
2121,sistnevnt,adj,ADJ,lastly
2122,installere,v,VERB,install
2123,stav,n,NOUN,stick
2124,mg,n,NOUN,mg
2125,galleri,n,NOUN,gallery
2126,skrekkelig,adj,ADJ,terrible
2127,usikkerhet,n,NOUN,insecurity
2128,observere,v,VERB,observe
2129,organ,n,NOUN,organ
2130,forholdsvis,adv,ADV,relatively
2131,bånd,n,NOUN,"tape, ribbon, tie"
2132,drøy,adj,ADJ,demanding/lasting
2133,behøve,v,VERB,need
2134,rådgiver,n,NOUN,advisor
2135,gjeld,n,NOUN,debt
2136,sukker,n,NOUN,sugar
2137,støy,n,NOUN,noise
2138,finansiering,n,NOUN,financing
2139,fase,n,NOUN,phase
2140,øse,v,VERB,bail
2141,forme,v,VERB,form
2142,salt,adj,ADJ,salt
2143,sjel,n,NOUN,soul
2144,revisor,n,NOUN,accountant
2145,svikte,v,VERB,let down
2146,laks,n,NOUN,salmon
2147,utforming,n,NOUN,design
2148,mild,adj,ADJ,mild
2149,gjennomgå,v,VERB,review
2150,formell,adj,ADJ,formal
2151,rekord,n,NOUN,record
2152,smitte,v,VERB,infect
2153,kebab,n,NOUN,kebab
2154,gjennomgang,n,NOUN,review
2155,forvaltning,n,NOUN,administration
2156,kartlegge,v,VERB,map
2157,igang,adv,ADV,ongoing
2158,gjennomsnittlig,adj,ADJ,average
2159,systematisk,adj,ADJ,systematic
2160,etnisk,adj,ADJ,ethical
2161,henvendelse,n,NOUN,contact
2162,snitt,n,NOUN,cut
2163,forekomme,v,VERB,occur
2164,strøm,n,NOUN,electricity
2165,montere,v,VERB,install
2166,baby,n,NOUN,baby
2167,turist,n,NOUN,tourist
2168,vant,adj,ADJ,used to
2169,nese,n,NOUN,nose
2170,velger,n,NOUN,voter
2171,samsvar,n,NOUN,accordance
2172,fjell,n,NOUN,mountain
2173,frokost,n,NOUN,breakfast
2174,utsikt,n,NOUN,view
2175,erstatning,n,NOUN,compensation
2176,fullføre,v,VERB,complete
2177,vinterstid,n,NOUN,winter time
2178,humor,n,NOUN,humour
2179,rot,n,NOUN,root
2180,bur,n,NOUN,cage
2181,hellig,adj,ADJ,holy
2182,klippe,v,VERB,cut
2183,blomst,n,NOUN,flower
2184,realistisk,adj,ADJ,realistic
2185,glimrende,adj,ADJ,splendid
2186,lovlig,adj,ADJ,legal
2187,avsnitt,n,NOUN,section
2188,styring,n,NOUN,steering
2189,sprek,adj,ADJ,"active, fit"
2190,kommersiell,adj,ADJ,commercial
2191,småskole,n,NOUN,
2192,bevare,v,VERB,keep
2193,offensiv,adj,ADJ,aggressive
2194,søker,n,NOUN,search
2195,bevissthet,n,NOUN,knowledge
2196,rasisme,n,NOUN,racism
2197,fatte,v,VERB,understand
2198,titt,n,NOUN,often
2199,etablering,n,NOUN,establishment
2200,naken,adj,ADJ,naked
2201,idet,conj,CONJ,as
2202,rulle,v,VERB,roll
2203,fan,n,NOUN,fan
2204,lekker,adj,ADJ,delicious
2205,idrett,n,NOUN,sport
2206,henvise,v,VERB,refer
2207,landskap,n,NOUN,landscape
2208,ræv,n,NOUN,fox
2209,regn,n,NOUN,rain
2210,temmelig,adv,ADV,rather
2211,påbygning,n,NOUN,extension
2212,kutt,n,NOUN,cut
2213,kne,n,NOUN,knee
2214,verdenskrig,n,NOUN,world war
2215,primær,adj,ADJ,primary
2216,forebygge,v,VERB,prevent
2217,spå,v,VERB,predict
2218,muttern,n,NOUN,
2219,språkbruk,n,NOUN,usage
2220,teoretisk,adj,ADJ,theoretical
2221,kikke,v,VERB,look
2222,tilsyn,n,NOUN,inspection
2223,overordnet,adj,ADJ,overall
2224,lekeplass,n,NOUN,playground
2225,fødsel,n,NOUN,birth
2226,landlig,adj,ADJ,rural
2227,angi,v,VERB,state
2228,sum,n,NOUN,sum
2229,kjempestor,adj,ADJ,very big
2230,ivrig,adj,ADJ,eager
2231,oppgang,n,NOUN,staircase
2232,revolusjon,n,NOUN,revolution
2233,røyk,n,NOUN,smoke
2234,etterspørsel,n,NOUN,demand
2235,internett,n,NOUN,Internet
2236,front,n,NOUN,front
2237,fjorår,n,NOUN,last year
2238,forhåpentligvis,adv,ADV,hopefully
2239,gevinst,n,NOUN,winnings
2240,sal,n,NOUN,floor;hall
2241,vitenskap,n,NOUN,science
2242,grend,n,NOUN,hamlet
2243,drama,n,NOUN,drama
2244,frisør,n,NOUN,hairdresser
2245,overalt,adv,ADV,overall
2246,struktur,n,NOUN,structure
2247,foretak,n,NOUN,business
2248,super,n,NOUN,super
2249,svineinfluensa,adv,ADV,swine flu
2250,tunge,n,NOUN,tongue
2251,administrativ,adj,ADJ,administrative
2252,avslutning,n,NOUN,end
2253,skummel,adj,ADJ,spooky
2254,helvete,n,NOUN,hell
2255,garanti,n,NOUN,guarantee
2256,kinesisk,adj,ADJ,Chinese
2257,eventyr,n,NOUN,fairytale
2258,bygård,n,NOUN,block of flats
2259,forsikring,n,NOUN,insurance
2260,utvalgt,adj,ADJ,selection
2261,loggføre,v,VERB,log
2262,begrunne,v,VERB,reason
2263,betingelse,n,NOUN,condition
2264,kjendis,n,NOUN,celebrity
2265,administrere,v,VERB,administrate
2266,motivasjon,n,NOUN,motivation
2267,inspirasjon,n,NOUN,inspiration
2268,vaskemaskin,n,NOUN,washing machine
2269,tippe,v,VERB,tip
2270,friste,v,VERB,tempt
2271,formiddag,n,NOUN,morning
2272,areal,n,NOUN,area
2273,påske,n,NOUN,Easter
2274,forkant,n,NOUN,front edge
2275,setning,n,NOUN,sentence
2276,gjenstand,n,NOUN,item
2277,arrestere,v,VERB,arrest
2278,slalåm,n,NOUN,slalom
2279,vedlikehold,n,NOUN,maintenance
2280,skøytebane,n,NOUN,skating rink
2281,innta,v,VERB,take over
2282,særdeles,adv,ADV,very
2283,angående,adj,ADJ,regarding
2284,seigmann,n,NOUN,jelly baby
2285,havne,v,VERB,end up
2286,ytringsfrihet,n,NOUN,freedom of speech
2287,musiker,n,NOUN,musician
2288,røre,v,VERB,touch
2289,overraskelse,n,NOUN,surprise
2290,måling,n,NOUN,measurement
2291,fryktelig,adj,ADJ,awful
2292,tull,n,NOUN,nonsense
2293,fiende,n,NOUN,enemy
2294,fantasi,n,NOUN,fantasy
2295,løype,n,NOUN,piste
2296,definisjon,n,NOUN,definition
2297,konkurs,adj,ADJ,bankrupt
2298,jf.,v,VERB,cf.
2299,forbedring,n,NOUN,improvement
2300,kjøper,n,NOUN,buyer
2301,konsept,n,NOUN,concept
2302,bredde,n,NOUN,width
2303,skulder,n,NOUN,shoulder
2304,styreleder,n,NOUN,chairman
2305,kjøretime,n,NOUN,driving lesson
2306,smil,n,NOUN,smile
2307,cirka,adv,ADV,approximately
2308,slenge,v,VERB,throw
2309,slappe,v,VERB,loosen
2310,indianer,n,NOUN,Indian
2311,underholdning,n,NOUN,entertainment
2312,team,n,NOUN,team
2313,grønnsak,n,NOUN,vegetable
2314,renne,v,VERB,run
2315,sofa,n,NOUN,sofa
2316,skygge,n,NOUN,shadow
2317,muntlig,adj,ADJ,oral
2318,samboer,n,NOUN,cohabitant
2319,hovedstad,n,NOUN,capital
2320,adgang,n,NOUN,access
2321,kvalifisere,v,VERB,qualify
2322,enighet,n,NOUN,agreement
2323,gradvis,adv,ADV,gradually
2324,klem,n,NOUN,hug
2325,godkjenning,n,NOUN,approval
2326,elektriker,n,NOUN,electrician
2327,åndelig,adj,ADJ,spiritual
2328,brød,n,NOUN,bread
2329,mønster,n,NOUN,pattern
2330,premie,n,NOUN,award
2331,Brasil,n,NOUN,Brazil
2332,utstyre,v,VERB,equip
2333,landslag,n,NOUN,national team
2334,planet,n,NOUN,planet
2335,utgang,n,NOUN,exit
2336,barnevennlig,adj,ADJ,child-friendly
2337,pikk,n,NOUN,tab
2338,istedenfor,prep,PREP,instead of
2339,regning,n,NOUN,bill
2340,fordeling,n,NOUN,distribution
2341,preg,n,NOUN,feature
2342,markert,adj,ADJ,pronounced
2343,kriminell,adj,ADJ,criminal
2344,verdifull,adj,ADJ,valuable
2345,skjære,v,VERB,cut
2346,dritt,n,NOUN,dirt
2347,gjemme,v,VERB,save
2348,ettertid,n,NOUN,future
2349,brutal,adj,ADJ,brutal
2350,investor,n,NOUN,investor
2351,skrift,n,NOUN,writing
2352,beskyttelse,n,NOUN,protection
2353,sint,adj,ADJ,angry
2354,tomannsbolig,n,NOUN,semi-detached house
2355,talent,n,NOUN,talent
2356,komplisere,v,VERB,complicate
2357,tilbringe,v,VERB,spend
2358,koke,v,VERB,cook
2359,minimum,n,NOUN,minimum
2360,borgerlig,adj,ADJ,civil
2361,begrensning,n,NOUN,limitation
2362,elendig,adj,ADJ,poor
2363,tilføre,v,VERB,add
2364,uklar,adj,ADJ,unclear
2365,annonse,n,NOUN,advertisement
2366,intens,adj,ADJ,intense
2367,likestilling,n,NOUN,equal opportunity
2368,putte,v,VERB,place
2369,forårsake,v,VERB,cause
2370,russekort,n,NOUN,
2371,generalsekretær,n,NOUN,general secretary
2372,grå,adj,ADJ,grey
2373,israelsk,adj,ADJ,Israeli
2374,komplett,adj,ADJ,complete
2375,ytelse,n,NOUN,payment
2376,markedsføring,n,NOUN,marketing
2377,matematikk,n,NOUN,mathematics
2378,mus,n,NOUN,mouse
2379,klinisk,adj,ADJ,clinical
2380,yrke,n,NOUN,job
2381,bivirkning,n,NOUN,side-effect
2382,eks.,n,NOUN,ex.
2383,usaklig,adj,ADJ,unprofessional
2384,massiv,adj,ADJ,massive
2385,vedlegg,n,NOUN,appendix
2386,semester,n,NOUN,semester
2387,dekning,n,NOUN,cover
2388,lærerinne,n,NOUN,female teacher
2389,rykk,n,NOUN,jerk
2390,variasjon,n,NOUN,variation
2391,trang,adj,ADJ,tight
2392,spesifikk,adj,ADJ,specific
2393,ferdighet,n,NOUN,skill
2394,visjon,n,NOUN,vision
2395,mistenke,v,VERB,suspect
2396,landsmøte,n,NOUN,general assembly
2397,mental,adj,ADJ,mental
2398,derfra,prep,PREP,from there
2399,trapp,n,NOUN,stairs
2400,logge,v,VERB,log
2401,respons,n,NOUN,response
2402,skrike,v,VERB,scream
2403,underskudd,n,NOUN,deficit
2404,lukte,v,VERB,smell
2405,kristendom,n,NOUN,Christianity
2406,bildekvalitet,n,NOUN,picture quality
2407,plage,v,VERB,plague
2408,respektere,v,VERB,respect
2409,permanent,adj,ADJ,permanent
2410,flate,n,NOUN,level
2411,blogge,v,VERB,bog
2412,orientere,v,VERB,inform
2413,sammenligning,n,NOUN,comparison
2414,drabantby,n,NOUN,suburb
2415,miljøvennlig,adj,ADJ,environmentally friendly
2416,oppdatere,v,VERB,update
2417,benk,n,NOUN,bench
2418,stimulere,v,VERB,stimulate
2419,arkiv,n,NOUN,archive
2420,basis,n,NOUN,basis
2421,angst,n,NOUN,fear
2422,bod,n,NOUN,storeroom
2423,forhandle,v,VERB,negotiate
2424,utgivelse,n,NOUN,publication
2425,premiere,n,NOUN,premiere
2426,apropos,adv,ADV,apropos
2427,vits,n,NOUN,joke
2428,musikalsk,adj,ADJ,musical
2429,mil,n,NOUN,mile
2430,skjema,n,NOUN,schedule
2431,vikar,n,NOUN,temp
2432,forstand,n,NOUN,intellect
2433,vaskerom,n,NOUN,washroom
2434,terreng,n,NOUN,terrain
2435,innslag,n,NOUN,element
2436,inngang,n,NOUN,entrance
2437,berømt,adj,ADJ,famous
2438,avdekke,v,VERB,uncover
2439,finansiell,adj,ADJ,financial
2440,arkitekt,n,NOUN,architect
2441,seile,v,VERB,sail
2442,kyst,n,NOUN,coast
2443,utredning,n,NOUN,clarification
2444,oppvarming,n,NOUN,heating
2445,tiår,n,NOUN,decade
2446,tettsted,n,NOUN,densely populated area
2447,eksklusiv,adj,ADJ,exclusive
2448,fravær,n,NOUN,absence
2449,skryte,v,VERB,brag
2450,oversette,v,VERB,translate
2451,tlf.,n,NOUN,ph.
2452,visstnok,adv,ADV,probably
2453,sokk,n,NOUN,sock
2454,hemmelighet,n,NOUN,secret
2455,småtteri,n,NOUN,small things
2456,trygghet,n,NOUN,safety
2457,fikse,v,VERB,fix
2458,arbeidskraft,n,NOUN,workforce
2459,gjenstå,v,VERB,remain
2460,skuter,n,NOUN,scooter
2461,utseende,n,NOUN,appearance
2462,slåss,v,VERB,fight
2463,intervju,n,NOUN,interview
2464,erfare,v,VERB,find out
2465,drøfte,v,VERB,discuss
2466,reflektere,v,VERB,reflect
2467,videreføre,v,VERB,continue
2468,plusse,adv,ADV,add
2469,mark,n,NOUN,field
2470,angre,v,VERB,regret
2471,album,n,NOUN,album
2472,lyn,n,NOUN,lightning
2473,parkering,n,NOUN,parking
2474,rådmann,n,NOUN,chief administrative officer
2475,utsagn,n,NOUN,statement
2476,høyst,adv,ADV,at most
2477,detaljert,adj,ADJ,detailed
2478,sett,n,NOUN,set
2479,angå,v,VERB,regard
2480,utdrag,n,NOUN,extract
2481,relasjon,n,NOUN,relation
2482,stol,n,NOUN,chair
2483,atmosfære,n,NOUN,atmosphere
2484,melke,v,VERB,milk
2485,behagelig,adj,ADJ,comfortable
2486,kollektiv,adj,ADJ,collective
2487,regime,n,NOUN,regime
2488,infrastruktur,n,NOUN,infrastructure
2489,rettferdig,adj,ADJ,fair
2490,nedsatt,adj,ADJ,reduced
2491,kjole,n,NOUN,dress
2492,italiensk,adj,ADJ,Italian
2493,forhindre,v,VERB,hinder
2494,tilhenger,n,NOUN,fan
2495,stiv,adj,ADJ,stiff
2496,klovn,n,NOUN,clown
2497,presis,adj,ADJ,precise
2498,gunstig,adj,ADJ,favourable
